CRN,MC_BAG_IND,MC_DVR_BOOTS_IND,MC_DVR_EDC_IND,MC_DVR_EYEPRT_IND,MC_DVR_HLMTDOT_IND,MC_DVR_HLMTON_IND,MC_DVR_HLMT_TYPE,MC_DVR_LNGPNTS_IND,MC_DVR_LNGSLV_IND,MC_ENGINE_SIZE,MC_PASSNGR_IND,MC_PAS_BOOTS_IND,MC_PAS_EYEPRT_IND,MC_PAS_HLMTDOT_IND,MC_PAS_HLMTON_IND,MC_PAS_HLMT_TYPE,MC_PAS_LNGPNTS_IND,MC_PAS_LNGSLV_IND,MC_TRAIL_IND,UNIT_NUM
2005414602,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2005414633,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005414633,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,3
2005414659,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2005414670,,,,,,,,,,,,,,,,,,,,2
2005414695,,,,,,,,,,,,,,,,,,,,1
2005414705,,,,,,,,,,,,,,,,,,,,2
2005414771,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005414792,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2005414839,U,U,U,N,N,N,0.0,U,U,99999,N,,,,,,,,U,1
2005414857,,,,,,,,,,,,,,,,,,,,2
2005414869,,,,,,,,,,,,,,,,,,,,2
2005414876,,,,,,,,,,,,,,,,,,,,1
2005414877,U,U,U,Y,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005414877,,,,,,,,,,,,,,,,,,,,2
2005414883,,,,,,,,,,,,,,,,,,,,2
2005414921,U,U,U,N,N,N,0.0,U,U,99999,N,,,,,,,,U,2
2005415167,N,N,U,Y,U,U,1.0,U,U,99999,N,,,,,,,,N,1
2005415322,U,U,U,Y,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005415339,,,,,,,,,,,,,,,,,,,,2
2005415343,,,,,,,,,,,,,,,,,,,,1
2005415504,N,Y,Y,Y,Y,Y,3.0,Y,Y,01450,N,,,,,,,,N,3
2005415756,U,U,U,Y,U,U,9.0,U,Y,99999,N,,,,,,,,U,2
2005415949,Y,N,U,Y,U,Y,2.0,Y,Y,00900,N,,,,,,,,N,1
2005416000,,,,,,,,,,,,,,,,,,,,2
2005416029,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005416140,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2005416151,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2005416164,U,U,U,N,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005416209,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005416211,,,,,,,,,,,,,,,,,,,,2
2005416213,,,,,,,,,,,,,,,,,,,,2
2005416218,,,,,,,,,,,,,,,,,,,,2
2005416219,,,,,,,,,,,,,,,,,,,,1
2005416254,,,,,,,,,,,,,,,,,,,,1
2005416302,,,,,,,,,,,,,,,,,,,,1
2005416302,,,,,,,,,,,,,,,,,,,,2
2005416344,,,,,,,,,,,,,,,,,,,,2
2005416523,U,U,U,U,,,0.0,U,U,01200,Y,U,U,Y,Y,3.0,U,U,U,2
2005416526,U,N,N,N,N,N,0.0,N,N,99999,N,,,,,,,,U,1
2005416557,,,,,,,,,,,,,,,,,,,,2
2005416559,N,Y,U,Y,U,U,1.0,Y,Y,99999,N,,,,,,,,N,1
2005416559,N,Y,U,Y,U,Y,1.0,Y,Y,99999,N,,,,,,,,N,2
2005416560,,,,,,,,,,,,,,,,,,,,2
2005416615,N,N,N,N,,,0.0,Y,N,99999,N,,,,,,,,N,1
2005416629,N,U,U,Y,,,0.0,Y,N,01200,N,,,,,,,,N,2
2005416633,,,,,,,,,,,U,,,,,,,,,1
2005416641,Y,Y,Y,Y,,,0.0,Y,Y,01450,N,,,,,,,,N,1
2005416653,,,,,,,,,,,U,,,,,,,,,1
2005416655,N,Y,Y,Y,Y,Y,1.0,Y,Y,00650,N,,,,,,,,N,1
2005416780,N,Y,U,Y,N,Y,3.0,Y,Y,01340,N,,,,,,,,N,1
2005416971,N,Y,Y,Y,Y,Y,1.0,Y,Y,00620,N,,,,,,,,N,1
2005417071,Y,U,U,Y,Y,Y,1.0,Y,Y,01340,N,,,,,,,,N,1
2005417171,Y,Y,N,Y,Y,Y,3.0,Y,Y,01500,N,,,,,,,,N,1
2005417205,N,U,Y,U,U,U,9.0,Y,Y,01450,N,,,,,,,,N,1
2005417426,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,1
2005417647,Y,U,U,Y,Y,Y,1.0,Y,Y,00750,N,,,,,,,,N,1
2005417826,U,U,U,Y,U,U,1.0,U,U,99999,N,,,,,,,,U,1
2005417828,U,U,U,N,N,N,0.0,U,U,99999,Y,U,N,U,U,1.0,U,U,U,1
2005417866,N,N,N,U,Y,N,1.0,Y,Y,01000,N,,,,,,,,N,1
2005418040,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005418051,U,U,U,Y,U,U,1.0,U,U,99999,N,,,,,,,,U,1
2005418055,,,,,,,,,,,,,,,,,,,,2
2005418426,,,,,,,,,,,,,,,,,,,,1
2005418493,,,,,,,,,,,,,,,,,,,,2
2005418504,,,,,,,,,,,,,,,,,,,,2
2005418671,N,N,U,Y,,,0.0,Y,Y,99999,N,,,,,,,,N,1
2005418991,U,U,U,N,N,N,0.0,U,U,99999,N,,,,,,,,N,1
2005419232,U,U,U,Y,N,N,0.0,U,U,99999,N,,,,,,,,N,1
2005419253,N,Y,Y,Y,N,N,0.0,Y,Y,00901,N,,,,,,,,N,2
2005419307,,,,,,,,,,,,,,,,,,,,2
2005419434,U,U,U,N,U,U,1.0,U,U,99999,N,,,,,,,,U,1
2005419500,,,,,,,,,,,,,,,,,,,,2
2005419761,,,,,,,,,,,,,,,,,,,,1
2005419860,U,U,U,Y,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2005419861,Y,Y,N,Y,Y,Y,3.0,Y,Y,01200,N,,,,,,,,N,2
2005419966,Y,N,N,Y,Y,Y,2.0,Y,N,01340,N,,,,,,,,N,2
2005419980,U,U,U,Y,U,U,9.0,U,U,00250,U,,,,,,,,U,1
2005420027,N,Y,U,Y,N,Y,1.0,Y,Y,00900,N,,,,,,,,N,2
2005421439,Y,Y,U,Y,Y,Y,1.0,Y,Y,01130,N,,,,,,,,N,1
2005421746,Y,Y,N,Y,U,N,1.0,Y,Y,01100,N,,,,,,,,N,2
2005422034,,,,,,,,,,,,,,,,,,,,1
2005422341,U,U,U,U,U,U,0.0,Y,U,99999,N,,,,,,,,U,1
2005422354,Y,Y,Y,Y,U,Y,1.0,Y,Y,01340,N,,,,,,,,N,1
2005422371,N,Y,U,Y,,,0.0,Y,Y,01540,N,,,,,,,,N,2
2006001613,Y,Y,N,Y,Y,Y,2.0,Y,Y,01450,N,,,,,,,,N,1
2006001721,,,,,,,,,,,,,,,,,,,,2
2006001854,,,,,,,,,,,,,,,,,,,,2
2006002030,U,U,U,Y,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006002100,Y,Y,Y,Y,U,U,0.0,Y,Y,00750,N,,,,,,,,N,1
2006002219,Y,Y,N,Y,,,0.0,Y,Y,00883,N,,,,,,,,N,1
2006002235,N,U,U,N,,,0.0,Y,Y,99999,N,,,,,,,,N,1
2006003597,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006003611,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2006003679,,,,,,,,,,,,,,,,,,,,1
2006003679,U,U,Y,Y,,,9.0,U,U,99999,N,,,,,,,,U,2
2006003683,Y,U,U,Y,Y,Y,3.0,Y,Y,01100,N,,,,,,,,N,2
2006003700,U,U,U,Y,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2006003932,N,U,U,Y,U,Y,1.0,Y,Y,00600,Y,N,Y,U,Y,1.0,Y,Y,N,1
2006003985,Y,U,U,Y,U,U,3.0,Y,U,99999,N,,,,,,,,N,1
2006004324,U,U,U,U,Y,Y,1.0,Y,Y,00600,N,,,,,,,,U,2
2006004330,N,U,U,N,N,N,0.0,Y,Y,99999,Y,U,N,N,N,0.0,Y,Y,U,2
2006007115,,,,,,,,,,,U,,,,,,,,,1
2006008063,N,Y,U,Y,U,Y,1.0,Y,Y,01200,N,,,,,,,,N,1
2006008582,N,U,N,N,N,N,0.0,U,U,99999,N,,,,,,,,N,1
2006008586,,,,,,,,,,,,,,,,,,,,2
2006008588,,,,,,,,,,,,,,,,,,,,2
2006008665,,,,,,,,,,,,,,,,,,,,2
2006008683,,,,,,,,,,,,,,,,,,,,2
2006008685,,,,,,,,,,,,,,,,,,,,2
2006008701,,,,,,,,,,,,,,,,,,,,2
2006008709,,,,,,,,,,,,,,,,,,,,2
2006008713,U,U,U,U,N,N,0.0,U,U,99999,N,,,,,,,,U,1
2006008725,U,U,U,U,U,U,1.0,U,U,99999,N,,,,,,,,U,1
2006008737,,,,,,,,,,,,,,,,,,,,2
2006008740,,,,,,,,,,,,,,,,,,,,2
2006008746,,,,,,,,,,,,,,,,,,,,1
2006008748,,,,,,,,,,,,,,,,,,,,1
2006008748,,,,,,,,,,,,,,,,,,,,2
2006008763,U,U,U,Y,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2006008777,U,U,U,N,N,N,0.0,U,U,99999,Y,U,U,U,U,9.0,U,U,U,1
2006008783,,,,,,,,,,,,,,,,,,,,2
2006008788,,,,,,,,,,,,,,,,,,,,1
2006009310,U,U,U,Y,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2006009319,,,,,,,,,,,,,,,,,,,,2
2006009321,,,,,,,,,,,,,,,,,,,,2
2006009322,,,,,,,,,,,,,,,,,,,,2
2006009348,,,,,,,,,,,,,,,,,,,,2
2006010065,,,,,,,,,,,,,,,,,,,,2
2006010075,,,,,,,,,,,,,,,,,,,,2
2006010163,,,,,,,,,,,,,,,,,,,,2
2006010201,,,,,,,,,,,,,,,,,,,,2
2006010208,,,,,,,,,,,,,,,,,,,,2
2006010802,,,,,,,,,,,,,,,,,,,,2
2006010819,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2006010829,,,,,,,,,,,,,,,,,,,,2
2006010944,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006010946,,,,,,,,,,,,,,,,,,,,2
2006010946,,,,,,,,,,,,,,,,,,,,3
2006010960,,,,,,,,,,,,,,,,,,,,1
2006010990,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,1
2006011080,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,1
2006011131,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2006011142,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006011179,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006011201,U,U,U,Y,U,U,9.0,U,U,99999,U,,,,,,,,U,1
2006011215,,,,,,,,,,,,,,,,,,,,2
2006011274,,,,,,,,,,,,,,,,,,,,2
2006011320,,,,,,,,,,,,,,,,,,,,1
2006011327,,,,,,,,,,,,,,,,,,,,2
2006011332,,,,,,,,,,,,,,,,,,,,2
2006011345,,,,,,,,,,,,,,,,,,,,2
2006011894,,,,,,,,,,,,,,,,,,,,2
2006011945,,,,,,,,,,,,,,,,,,,,2
2006012400,,,,,,,,,,,,,,,,,,,,1
2006012564,,,,,,,,,,,,,,,,,,,,2
2006012567,U,U,U,N,N,N,0.0,U,U,00650,N,,,,,,,,N,1
2006012571,,,,,,,,,,,,,,,,,,,,1
2006012663,,,,,,,,,,,,,,,,,,,,1
2006012664,,,,,,,,,,,,,,,,,,,,2
2006012683,,,,,,,,,,,,,,,,,,,,4
2006012739,U,U,U,U,U,U,1.0,U,U,99999,N,,,,,,,,U,1
2006012751,,,,,,,,,,,,,,,,,,,,1
2006012882,,,,,,,,,,,,,,,,,,,,2
2006013145,U,U,U,N,,,0.0,U,U,00600,N,,,,,,,,N,1
2006013148,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2006013170,,,,,,,,,,,,,,,,,,,,2
2006013182,,,,,,,,,,,,,,,,,,,,2
2006013190,,,,,,,,,,,,,,,,,,,,2
2006013197,,,,,,,,,,,U,,,,,,,,,2
2006013211,,,,,,,,,,,,,,,,,,,,2
2006013287,,,,,,,,,,,,,,,,,,,,2
2006013290,,,,,,,,,,,U,,,,,,,,,2
2006013291,,,,,,,,,,,U,,,,,,,,,2
2006013294,,,,,,,,,,,U,,,,,,,,,3
2006013294,,,,,,,,,,,U,,,,,,,,,4
2006013379,,,,,,,,,,,,,,,,,,,,2
2006013430,,,,,,,,,,,,,,,,,,,,2
2006013457,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006013467,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006013526,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006013533,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2006013540,,,,,,,,,,,,,,,,,,,,3
2006013564,,,,,,,,,,,,,,,,,,,,2
2006013570,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006013570,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2006013592,,,,,,,,,,,,,,,,,,,,2
2006013597,,,,,,,,,,,,,,,,,,,,1
2006013730,N,N,N,N,,,0.0,Y,Y,00350,Y,N,N,N,N,0.0,N,N,N,1
2006013744,U,Y,Y,Y,,,0.0,Y,Y,99999,N,,,,,,,,U,1
2006013797,,,,,,,,,,,,,,,,,,,,2
2006014230,N,N,N,N,,,0.0,Y,Y,99999,N,,,,,,,,N,1
2006014322,U,U,U,U,U,U,9.0,U,U,00750,U,,,,,,,,U,2
2006014817,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006014904,,,,,,,,,,,,,,,,,,,,2
2006014925,U,U,U,Y,U,U,9.0,U,U,00650,U,,,,,,,,U,1
2006015063,U,U,U,U,U,U,9.0,U,U,99999,Y,N,U,U,U,9.0,U,U,U,2
2006015179,,,,,,,,,,,,,,,,,,,,2
2006015256,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2006015314,,,,,,,,,,,,,,,,,,,,2
2006015316,,,,,,,,,,,,,,,,,,,,2
2006015496,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,N,1
2006015547,U,U,U,N,,,0.0,Y,N,00650,N,,,,,,,,U,1
2006015734,,,,,,,,,,,,,,,,,,,,2
2006015907,,,,,,,,,,,,,,,,,,,,2
2006016229,,,,,,,,,,,,,,,,,,,,2
2006016278,N,N,U,Y,Y,Y,1.0,Y,Y,00600,N,,,,,,,,N,1
2006016512,U,Y,U,Y,Y,Y,1.0,Y,Y,99999,N,,,,,,,,U,1
2006019519,U,U,U,U,N,N,0.0,U,U,99999,N,,,,,,,,N,2
2006019520,U,U,U,U,U,U,1.0,U,U,00750,N,,,,,,,,N,1
2006019693,N,N,U,N,Y,Y,1.0,Y,Y,00600,Y,N,N,Y,Y,1.0,Y,Y,N,1
2006021530,N,Y,Y,Y,Y,Y,3.0,Y,Y,01420,N,,,,,,,,N,2
2006022171,U,U,U,U,U,U,9.0,U,U,99999,Y,U,U,U,U,9.0,U,U,U,1
2006022961,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,N,1
2006022994,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,N,2
2006028777,,,,,,,,,,,,,,,,,,,,2
2006029462,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006029803,,,,,,,,,,,,,,,,,,,,2
2006029852,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006029885,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006030099,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006030112,,,,,,,,,,,,,,,,,,,,1
2006030120,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006030137,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,1
2006030819,U,U,U,Y,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006030896,U,U,U,Y,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006031508,N,N,N,U,U,U,0.0,Y,N,00636,N,,,,,,,,N,1
2006032222,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006032297,Y,U,U,U,,,0.0,Y,Y,99999,N,,,,,,,,N,1
2006080103,,,,,,,,,,,,,,,,,,,,1
2006089103,N,N,N,N,Y,Y,1.0,Y,Y,00600,N,,,,,,,,N,2
2006101065,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2009079182,,,,,,,,,,,,,,,,,,,,2
2006043618,Y,Y,Y,N,Y,Y,1.0,Y,Y,01200,N,,,,,,,,Y,1
2006086759,,,,,,,,,,,,,,,,,,,,1
2006055167,,,,,,,,,,,,,,,,,,,,2
2006101716,,,,,,,,,,,U,,,,,,,,,2
2006081036,,,,,,,,,,,,,,,,,,,,2
2006094077,U,U,U,U,U,U,1.0,U,U,99999,N,,,,,,,,U,2
2006074236,N,U,U,Y,U,U,9.0,U,U,00040,N,U,U,U,U,9.0,U,U,N,1
2006208561,,,,,,,,,,,,,,,,,,,,2
2006055820,,,,,,,,,,,,,,,,,,,,2
2006065413,,,,,,,,,,,,,,,,,,,,2
2006056414,,,,,,,,,,,N,,,,,,,,,2
2006055808,,,,,,,,,,,,,,,,,,,,1
2006055808,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2006092910,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,1
2006051076,,,,,,,,,,,,,,,,,,,,2
2006087907,Y,U,U,Y,U,Y,1.0,Y,Y,99999,N,,,,,,,,N,1
2006065064,,,,,,,,,,,,,,,,,,,,2
2006126394,U,U,U,N,N,N,0.0,U,U,99999,N,,,,,,,,U,2
2006102080,,,,,,,,,,,,,,,,,,,,2
2006032670,N,N,U,N,Y,Y,1.0,Y,Y,01000,N,,,,,,,,N,1
2006083105,N,N,N,N,U,N,0.0,Y,N,00125,Y,N,N,N,N,0.0,Y,N,N,1
2006102073,,,,,,,,,,,,,,,,,,,,2
2006079131,N,N,U,Y,U,Y,1.0,Y,Y,01000,N,,,,,,,,N,1
2006101841,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006127849,N,N,U,Y,Y,Y,1.0,Y,Y,00750,N,,,,,,,,N,2
2006103218,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006202246,U,U,U,U,U,U,9.0,U,U,00645,N,,,,,,,,U,1
2006125482,,,,,,,,,,,,,,,,,,,,2
2006105718,,,,,,,,,,,,,,,,,,,,2
2007063313,,,,,,,,,,,,,,,,,,,,2
2006091351,N,N,N,N,N,N,0.0,N,N,00600,N,,,,,,,,N,1
2006062716,,,,,,,,,,,,,,,,,,,,1
2006125459,,,,,,,,,,,,,,,,,,,,2
2006047838,,,,,,,,,,,,,,,,,,,,2
2006099094,,,,,,,,,,,,,,,,,,,,2
2006055816,,,,,,,,,,,,,,,,,,,,1
2006055579,U,N,U,N,,,0.0,Y,Y,49,Y,N,N,N,N,0.0,Y,Y,U,1
2006202476,U,U,U,U,U,U,9.0,U,U,00599,N,,,,,,,,U,1
2006065445,U,U,U,N,N,N,0.0,U,U,99999,N,,,,,,,,U,1
2006084143,U,U,U,Y,U,U,1.0,U,U,99999,N,,,,,,,,U,2
2006209006,U,U,U,U,U,U,9.0,U,U,00000,Y,U,U,U,U,9.0,U,U,U,1
2006209134,,,,,,,,,,,,,,,,,,,,2
2006062214,U,U,Y,U,N,N,0.0,Y,Y,99999,N,,,,,,,,U,1
2006062401,,,,,,,,,,,,,,,,,,,,2
2006109838,,,,,,,,,,,,,,,,,,,,2
2006055684,U,U,U,U,U,U,1.0,U,U,99999,N,,,,,,,,U,2
2006081477,U,U,U,Y,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2006086357,Y,U,U,Y,Y,Y,2.0,Y,N,99999,Y,N,Y,Y,Y,2.0,N,N,N,1
2006205995,U,U,U,U,U,U,9.0,U,U,01200,N,,,,,,,,U,1
2006035783,,,,,,,,,,,,,,,,,,,,2
2006063252,,,,,,,0.0,,,,,,,,,,,,,1
2006103262,,,,,,,,,,,,,,,,,,,,2
2006061697,N,Y,Y,Y,N,N,0.0,Y,Y,01250,N,,,,,,,,N,1
2006052186,,,,,,,,,,,,,,,,,,,,2
2006114913,U,U,U,Y,U,U,9.0,U,U,99999,N,,,,,,,,N,1
2006066859,,,,,,,,,,,,,,,,,,,,1
2006088521,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006088521,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2006102480,,,,,,,,,,,,,,,,,,,,1
2006108466,N,U,N,N,,,0.0,Y,N,00750,N,,,,,,,,N,1
2006203078,U,U,U,U,U,U,9.0,U,U,00883,N,,,,,,,,U,1
2006048421,,,,,,,,,,,,,,,,,,,,1
2007006870,,,,,,,,,,,,,,,,,,,,2
2006071895,N,Y,Y,Y,Y,Y,1.0,Y,Y,00900,N,,,,,,,,N,2
2006033284,,,,,,,,,,,,,,,,,,,,1
2006062499,U,U,N,U,U,U,9.0,U,U,99999,N,,,,,,,,N,1
2006106446,N,Y,U,Y,Y,Y,2.0,Y,Y,99999,N,,,,,,,,N,1
2006065576,,,,,,,,,,,,,,,,,,,,1
2006035462,N,N,N,N,U,U,0.0,Y,Y,00600,N,,,,,,,,N,2
2006080698,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,1
2007022839,,,,,,,,,,,,,,,,,,,,2
2006089855,N,U,U,U,U,U,9.0,U,U,00650,N,,,,,,,,N,1
2006027058,N,Y,U,Y,N,Y,3.0,Y,Y,01340,N,,,,,,,,N,1
2006087862,N,N,N,Y,Y,Y,1.0,Y,Y,01000,N,,,,,,,,N,1
2006031921,N,Y,U,Y,U,U,9.0,Y,Y,01330,N,,,,,,,,N,2
2006116229,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006105773,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006105773,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2006092665,U,U,U,Y,U,Y,9.0,U,N,99999,N,,,,,,,,U,1
2006081676,,,,,,,,,,,,,,,,,,,,1
2006094354,U,U,U,Y,N,N,0.0,U,U,00999,N,,,,,,,,N,1
2006085377,U,U,U,N,N,N,0.0,U,U,99999,N,,,,,,,,U,2
2006049323,,,,,,,,,,,,,,,,,,,,1
2006093427,,,,,,,,,,,,,,,,,,,,2
2006055204,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006112862,,,,,,,,,,,,,,,,,,,,2
2006092954,N,N,Y,Y,Y,Y,3.0,Y,N,01200,N,,,,,,,,N,1
2006054088,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,1
2006108886,,,,,,,,,,,,,,,,,,,,2
2006091390,N,Y,Y,Y,Y,Y,1.0,Y,Y,00600,N,,,,,,,,N,1
2006085118,,,,,,,,,,,,,,,,,,,,1
2006130495,,,,,,,,,,,,,,,,,,,,1
2007008505,,,,,,,,,,,,,,,,,,,,2
2006124261,U,U,U,U,U,U,9.0,U,U,99999,Y,U,U,U,U,9.0,U,U,U,1
2007001655,N,Y,U,N,U,Y,1.0,Y,Y,00600,N,,,,,,,,N,1
2006081765,N,N,U,Y,Y,Y,1.0,Y,Y,00650,N,,,,,,,,N,1
2006060806,U,U,U,Y,U,U,1.0,U,U,99999,N,,,,,,,,U,1
2006056026,,,,,,,,,,,,,,,,,,,,1
2006118374,N,N,U,Y,U,N,1.0,Y,N,99999,N,,,,,,,,N,1
2006103103,,,,,,,,,,,,,,,,,,,,1
2006108987,Y,Y,U,Y,,,0.0,Y,N,00901,N,,,,,,,,N,1
2006075133,Y,Y,Y,Y,,,0.0,Y,Y,00883,Y,Y,Y,Y,Y,1.0,Y,Y,N,1
2006081368,,,,,,,,,,,,,,,,,,,,2
2006089436,U,U,U,Y,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2006021927,,,,,,,,,,,,,,,,,,,,2
2006033042,,,,,,,,,,,,,,,,,,,,1
2007004850,,,,,,,,,,,,,,,,,,,,2
2006048690,,,,,,,,,,,,,,,,,,,,2
2006075096,N,Y,Y,Y,Y,Y,1.0,Y,N,00600,N,,,,,,,,N,2
2006202052,,,,,,,,,,,,,,,,,,,,2
2006102077,,,,,,,,,,,,,,,,,,,,1
2006204482,U,U,U,U,U,U,9.0,U,U,01340,N,,,,,,,,U,1
2006081551,U,U,U,U,U,U,1.0,U,U,99999,N,,,,,,,,U,1
2006126881,U,U,U,U,U,U,9.0,U,U,99999,Y,U,N,N,N,0.0,U,U,U,1
2007010946,,,,,,,,,,,,,,,,,,,,1
2006129161,Y,N,U,Y,Y,Y,1.0,Y,N,01255,N,,,,,,,,N,2
2006037206,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2006062228,U,U,U,Y,N,N,0.0,U,U,99999,N,,,,,,,,U,1
2006079010,U,N,U,N,N,N,0.0,Y,N,01000,N,,,,,,,,N,1
2006058429,N,N,U,Y,Y,Y,1.0,Y,Y,99999,N,,,,,,,,N,1
2006029414,Y,U,U,Y,N,N,0.0,Y,Y,00750,N,,,,,,,,N,1
2006080595,U,U,U,Y,U,U,1.0,Y,Y,99999,N,,,,,,,,U,1
2006019496,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006037817,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2006090263,N,N,U,Y,U,Y,1.0,Y,N,99999,N,,,,,,,,N,1
2006094241,,,,,,,,,,,,,,,,,,,,2
2006063979,,,,,,,,,,,,,,,,,,,,2
2006125342,U,U,U,N,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2006105852,U,U,U,Y,U,U,1.0,U,U,00600,Y,U,Y,U,U,1.0,U,U,N,1
2006089383,U,U,U,Y,U,Y,9.0,U,U,99999,N,,,,,,,,U,1
2006083846,U,U,Y,N,N,N,0.0,Y,U,99999,N,,,,,,,,N,2
2006056674,Y,Y,Y,Y,U,U,0.0,Y,Y,01400,N,,,,,,,,N,2
2006038974,N,N,U,Y,Y,Y,1.0,Y,Y,99999,N,,,,,,,,N,1
2006086382,N,N,U,Y,Y,N,1.0,Y,N,00750,N,,,,,,,,N,1
2007007149,,,,,,,,,,,,,,,,,,,,2
2006082141,,,,,,,,,,,,,,,,,,,,2
2006113393,,,,,,,,,,,,,,,,,,,,1
2006094471,,,,,,,,,,,,,,,,,,,,2
2006208291,,,,,,,,,,,,,,,,,,,,1
2006076005,,,,,,,,,,,,,,,,,,,,2
2006044975,N,Y,Y,U,Y,Y,2.0,Y,Y,01400,N,,,,,,,,N,2
2006056462,U,U,U,Y,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2006093884,N,N,U,N,N,N,0.0,Y,N,99999,N,,,,,,,,N,1
2006035591,,,,,,,,,,,,,,,,,,,,1
2006051197,N,N,U,Y,Y,Y,1.0,Y,Y,01000,N,,,,,,,,N,1
2006071958,N,N,N,Y,Y,Y,1.0,Y,N,99999,N,,,,,,,,N,2
2006050926,N,U,U,U,U,Y,1.0,Y,Y,99999,Y,U,U,U,Y,3.0,Y,N,N,2
2006206019,U,U,U,U,U,U,9.0,U,U,00583,N,,,,,,,,U,2
